Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Quantity,Sales
,,,,,,Technology,08-Aug-19,4,9,$255.4
CA-2019-125612,Berenike Kampe,Consumer,03-Aug-19,New York,10035,Office Supplies,08-Aug-19,5,14,$163.6
CA-2019-128986,Gary Hansen,Home Office,03-Aug-19,Arizona,85301,Office Supplies,05-Aug-19,2,3,$93.0
CA-2019-133690,Bruce Stewart,Consumer,03-Aug-19,Colorado,80219,Furniture,05-Aug-19,2,2,$218.8
,,,,,,Office Supplies,05-Aug-19,2,1,$2.6
US-2019-106299,Nick Zandusky,Home Office,02-Aug-19,Missouri,65807,Office Supplies,08-Aug-19,6,7,$865.1
,,,,,,Technology,08-Aug-19,6,2,$21.2
CA-2019-117345,Barbara Fisher,Corporate,01-Aug-19,North Carolina,28205,Furniture,05-Aug-19,4,4,$44.1
,,,,,,Office Supplies,05-Aug-19,4,6,$158.8
CA-2019-152296,Ivan Liston,Consumer,01-Aug-19,California,94122,Office Supplies,03-Aug-19,2,3,$19.8
CA-2019-162684,Ann Steele,Home Office,01-Aug-19,Pennsylvania,19120,Office Supplies,06-Aug-19,5,2,$5.7
CA-2019-111192,Tom Stivers,Corporate,30-Jul-19,Washington,98103,Furniture,05-Aug-19,6,8,"$1,367.8"
CA-2019-131541,Chloris Kastensmidt,Consumer,28-Jul-19,Florida,32712,Furniture,28-Jul-19,0,6,$129.9
,,,,,,Office Supplies,28-Jul-19,0,12,$63.3
CA-2019-124709,Giulietta Weimer,Consumer,27-Jul-19,California,94122,Technology,29-Jul-19,2,2,$238.0
CA-2019-169642,Barry Blumstein,Corporate,27-Jul-19,California,90036,Office Supplies,30-Jul-19,3,2,$276.3
US-2019-150126,Aaron Smayling,Corporate,27-Jul-19,New York,10035,Office Supplies,02-Aug-19,6,11,$65.8
CA-2019-116190,Sheri Gordon,Consumer,26-Jul-19,Georgia,30318,Furniture,01-Aug-19,6,5,$93.6
,,,,,,Office Supplies,01-Aug-19,6,13,$162.9
CA-2019-126760,Kunst Miller,Consumer,26-Jul-19,Nevada,89031,Furniture,02-Aug-19,7,12,$808.4
,,,,,,Technology,02-Aug-19,7,5,"$1,083.0"
CA-2019-159121,Jack O'Briant,Corporate,26-Jul-19,Utah,84020,Technology,01-Aug-19,6,7,$111.9
CA-2019-169019,Luke Foster,Consumer,26-Jul-19,Texas,78207,Furniture,30-Jul-19,4,3,$17.5
,,,,,,Office Supplies,30-Jul-19,4,19,"$2,208.1"
,,,,,,Technology,30-Jul-19,4,9,$431.1
US-2019-155894,Carl Ludwig,Consumer,26-Jul-19,Illinois,60623,Office Supplies,30-Jul-19,4,3,$123.6
CA-2019-143917,Ken Lonsdale,Consumer,25-Jul-19,California,94122,Furniture,27-Jul-19,2,8,$77.9
,,,,,,Office Supplies,27-Jul-19,2,9,"$8,241.4"
CA-2019-146528,Vicky Freymann,Home Office,25-Jul-19,California,90045,Office Supplies,27-Jul-19,2,5,$22.0
CA-2019-103058,Alejandro Grove,Consumer,23-Jul-19,New York,10011,Technology,24-Jul-19,1,2,$100.0
CA-2019-145254,Nick Crebassa,Corporate,23-Jul-19,California,94122,Office Supplies,27-Jul-19,4,5,$40.7
,,,,,,Technology,27-Jul-19,4,12,$952.1
US-2019-119137,Arthur Gainer,Consumer,23-Jul-19,Arizona,85705,Office Supplies,27-Jul-19,4,6,$17.4
,,,,,,Technology,27-Jul-19,4,18,"$1,503.0"
CA-2019-117464,Naresj Patel,Consumer,22-Jul-19,California,94122,Furniture,24-Jul-19,2,6,$888.1
,,,,,,Office Supplies,24-Jul-19,2,14,$248.0
CA-2019-122679,Alejandro Ballentine,Home Office,22-Jul-19,California,90008,Office Supplies,28-Jul-19,6,6,$19.7
CA-2019-127691,Erin Mull,Consumer,22-Jul-19,New York,10024,Office Supplies,27-Jul-19,5,2,$6.0
,,,,,,Technology,27-Jul-19,5,2,$160.0
US-2019-164644,John Lucas,Consumer,22-Jul-19,Texas,77095,Office Supplies,24-Jul-19,2,1,$26.6
CA-2019-109890,Patrick Gardner,Consumer,21-Jul-19,Nebraska,68104,Technology,27-Jul-19,6,2,$36.0
CA-2019-116932,Michelle Ellison,Corporate,21-Jul-19,California,94122,Furniture,25-Jul-19,4,3,"$1,074.4"
,,,,,,Office Supplies,25-Jul-19,4,5,$99.2
CA-2019-129189,Harry Marie,Corporate,21-Jul-19,Texas,75217,Furniture,25-Jul-19,4,5,$657.9
,,,,,,Office Supplies,25-Jul-19,4,9,$94.0
CA-2019-127866,Jonathan Doherty,Corporate,20-Jul-19,California,92503,Office Supplies,23-Jul-19,3,9,$560.5
,,,,,,Technology,23-Jul-19,3,2,$41.9
CA-2019-141726,Charles Crestani,Consumer,20-Jul-19,California,92105,Furniture,22-Jul-19,2,3,$43.0
,,,,,,Office Supplies,22-Jul-19,2,7,$133.5
CA-2019-142965,Scot Wooten,Consumer,20-Jul-19,Ohio,45503,Office Supplies,20-Jul-19,0,4,$53.3
CA-2019-143903,Katherine Murray,Home Office,20-Jul-19,Texas,75217,Furniture,24-Jul-19,4,7,$998.1
,,,,,,Office Supplies,24-Jul-19,4,3,$342.9
CA-2019-157546,Roger Demir,Consumer,20-Jul-19,California,94122,Office Supplies,22-Jul-19,2,9,$112.5
CA-2019-168158,Eugene Moren,Home Office,19-Jul-19,Montana,59405,Office Supplies,24-Jul-19,5,2,$6.1
US-2019-150434,Christine Abelman,Corporate,19-Jul-19,Connecticut,06010,Furniture,24-Jul-19,5,1,$70.6
,,,,,,Office Supplies,24-Jul-19,5,3,$24.7
,,,,,,Technology,24-Jul-19,5,2,$360.0
CA-2019-123295,Adrian Hane,Home Office,18-Jul-19,Arizona,85705,Furniture,18-Jul-19,0,4,$259.1
CA-2019-138198,Jack Lebron,Consumer,18-Jul-19,New York,10801,Office Supplies,23-Jul-19,5,2,$13.9
CA-2019-115980,Victoria Wilson,Corporate,15-Jul-19,South Dakota,57103,Office Supplies,19-Jul-19,4,3,$6.5
,,,,,,Technology,19-Jul-19,4,3,$3.0
CA-2019-109904,Barbara Fisher,Corporate,14-Jul-19,New York,10009,Office Supplies,17-Jul-19,3,3,$17.9
CA-2019-124464,Shirley Schmidt,Home Office,14-Jul-19,Delaware,19711,Office Supplies,20-Jul-19,6,1,$39.5
CA-2019-164182,Shui Tom,Consumer,14-Jul-19,Pennsylvania,19140,Furniture,18-Jul-19,4,2,$32.0
,,,,,,Office Supplies,18-Jul-19,4,2,$41.6
,,,,,,Technology,18-Jul-19,4,3,$37.5
US-2019-103905,Arthur Wiediger,Home Office,14-Jul-19,Illinois,60505,Office Supplies,20-Jul-19,6,7,$29.9
,,,,,,Technology,20-Jul-19,6,4,$38.3
US-2019-150532,Philip Brown,Consumer,14-Jul-19,Arizona,85023,Office Supplies,21-Jul-19,7,5,$55.9
US-2019-165862,Grace Kelly,Corporate,13-Jul-19,California,90049,Furniture,17-Jul-19,4,3,$351.2
CA-2019-110184,Ben Ferrer,Home Office,12-Jul-19,California,90036,Office Supplies,16-Jul-19,4,9,$249.8
,,,,,,Technology,16-Jul-19,4,8,$255.9
CA-2019-124807,Max Engle,Consumer,12-Jul-19,Illinois,60610,Office Supplies,15-Jul-19,3,9,$35.9
,,,,,,Technology,15-Jul-19,3,4,$23.8
CA-2019-129924,Alyssa Crouse,Corporate,12-Jul-19,California,94122,Furniture,17-Jul-19,5,3,$698.4
,,,,,,Office Supplies,17-Jul-19,5,2,$7.7
CA-2019-131310,Clay Ludtke,Consumer,12-Jul-19,Washington,98115,Furniture,18-Jul-19,6,4,$123.1
,,,,,,Office Supplies,18-Jul-19,6,4,$11.3
CA-2019-161508,Paul Van Hugh,Home Office,12-Jul-19,Texas,77573,Furniture,16-Jul-19,4,3,$512.4
,,,,,,Office Supplies,16-Jul-19,4,12,$41.8
CA-2019-123225,Michael Nguyen,Consumer,11-Jul-19,Texas,79907,Office Supplies,14-Jul-19,3,2,$10.4
,,,,,,Technology,14-Jul-19,3,4,$576.0
CA-2019-133305,Mark Hamilton,Consumer,11-Jul-19,New York,10011,Office Supplies,15-Jul-19,4,9,$67.4
CA-2019-163552,Laura Armstrong,Corporate,11-Jul-19,New Jersey,07601,Furniture,15-Jul-19,4,12,$979.1
,,,,,,Office Supplies,15-Jul-19,4,10,$191.6
,,,,,,Technology,15-Jul-19,4,3,$198.0
CA-2019-166555,Jamie Kunitz,Consumer,11-Jul-19,New York,14304,Technology,14-Jul-19,3,3,$164.9
CA-2019-113271,Darrin Sayre,Home Office,09-Jul-19,California,94122,Furniture,14-Jul-19,5,1,$119.8
,,,,,,Office Supplies,14-Jul-19,5,13,$52.3
CA-2019-114125,Gary Hansen,Home Office,09-Jul-19,California,90049,Office Supplies,13-Jul-19,4,11,$68.7
CA-2019-165379,Brian Moss,Corporate,09-Jul-19,Texas,75217,Office Supplies,15-Jul-19,6,5,$24.7
CA-2019-100090,Ed Braxton,Corporate,08-Jul-19,California,94122,Furniture,12-Jul-19,4,3,$502.5
,,,,,,Office Supplies,12-Jul-19,4,6,$196.7
CA-2019-150301,Michelle Huthwaite,Consumer,08-Jul-19,New York,14215,Furniture,10-Jul-19,2,1,$63.9
US-2019-138758,John Lee,Consumer,07-Jul-19,Pennsylvania,19120,Furniture,11-Jul-19,4,4,$241.2
CA-2019-134278,Emily Phan,Consumer,06-Jul-19,New York,10011,Technology,08-Jul-19,2,1,$560.0
CA-2019-147543,Becky Castell,Home Office,06-Jul-19,California,92020,Furniture,12-Jul-19,6,2,$478.5
CA-2019-103317,Don Miller,Corporate,05-Jul-19,Florida,32137,Furniture,08-Jul-19,3,5,$232.7
,,,,,,Office Supplies,08-Jul-19,3,5,$9.8
CA-2019-107139,Dennis Pardue,Home Office,05-Jul-19,California,90004,Office Supplies,11-Jul-19,6,6,$181.0
CA-2019-152849,David Wiener,Corporate,05-Jul-19,Tennessee,37918,Office Supplies,12-Jul-19,7,3,$4.4
CA-2019-157784,Michael Chen,Consumer,05-Jul-19,Mississippi,39212,Office Supplies,08-Jul-19,3,5,$34.1
,,,,,,Technology,08-Jul-19,3,3,$480.0
US-2019-160444,Dan Campbell,Consumer,05-Jul-19,Texas,77036,Office Supplies,05-Jul-19,0,14,$502.2
CA-2019-120096,Katrina Edelman,Corporate,04-Jul-19,Colorado,80013,Office Supplies,07-Jul-19,3,6,$210.0
CA-2019-138709,Maxwell Schwartz,Consumer,04-Jul-19,Virginia,23223,Office Supplies,09-Jul-19,5,8,$37.4
CA-2019-107594,Eric Hoffmann,Consumer,02-Jul-19,New Jersey,07060,Office Supplies,06-Jul-19,4,1,$5.6
,,,,,,Technology,06-Jul-19,4,2,$74.0
CA-2019-153150,Dorris liebe,Corporate,01-Jul-19,Washington,98105,Office Supplies,06-Jul-19,5,5,$19.9
CA-2019-160773,Laurel Workman,Corporate,01-Jul-19,Florida,32725,Office Supplies,05-Jul-19,4,6,$5.2
,,,,,,Technology,05-Jul-19,4,2,$575.9
CA-2019-109218,Anthony Rawles,Corporate,30-Jun-19,California,90004,Office Supplies,03-Jul-19,3,5,$32.4
CA-2019-116757,Michael Stewart,Corporate,30-Jun-19,Texas,77095,Office Supplies,04-Jul-19,4,11,$47.2
CA-2019-123064,Russell Applegate,Consumer,30-Jun-19,Illinois,60653,Office Supplies,02-Jul-19,2,4,$5.2
CA-2019-146640,Helen Abelman,Consumer,30-Jun-19,New York,10024,Office Supplies,05-Jul-19,5,7,$334.8
CA-2019-152254,Brian DeCherney,Consumer,30-Jun-19,North Carolina,28403,Office Supplies,30-Jun-19,0,7,$310.7
US-2019-121566,Cari Schnelling,Consumer,30-Jun-19,New York,10011,Office Supplies,06-Jul-19,6,4,$9.3
CA-2019-111773,Jim Karlsson,Consumer,29-Jun-19,New York,10024,Office Supplies,03-Jul-19,4,3,$13.9
CA-2019-165974,Dan Lawera,Consumer,29-Jun-19,Ohio,45231,Office Supplies,06-Jul-19,7,7,$32.8
CA-2019-140858,Cynthia Arntzen,Consumer,28-Jun-19,Pennsylvania,19140,Furniture,02-Jul-19,4,5,"$1,228.5"
,,,,,,Office Supplies,02-Jul-19,4,18,$411.2
CA-2019-156993,Rob Williams,Corporate,28-Jun-19,Michigan,48234,Office Supplies,04-Jul-19,6,1,$6.1
CA-2019-104283,Liz MacKendrick,Consumer,27-Jun-19,Mississippi,38671,Furniture,01-Jul-19,4,1,$86.0
,,,,,,Office Supplies,01-Jul-19,4,5,$306.2
,,,,,,Technology,01-Jul-19,4,4,$224.0
CA-2019-159338,Noel Staavos,Corporate,25-Jun-19,California,90049,Furniture,28-Jun-19,3,5,$447.8
CA-2019-164469,Grace Kelly,Corporate,25-Jun-19,Oregon,97301,Office Supplies,27-Jun-19,2,12,$81.0
,,,,,,Technology,27-Jun-19,2,5,$264.0
CA-2019-159814,Liz Pelletier,Consumer,24-Jun-19,Arizona,85705,Furniture,28-Jun-19,4,2,$4.3
CA-2019-126032,Brian Stugart,Consumer,23-Jun-19,Pennsylvania,19143,Technology,28-Jun-19,5,3,$86.4
US-2019-130358,Denise Leinenbach,Consumer,23-Jun-19,North Carolina,28027,Office Supplies,26-Jun-19,3,10,$23.1
CA-2019-124646,Dianna Vittorini,Consumer,22-Jun-19,Minnesota,55407,Office Supplies,24-Jun-19,2,6,$663.8
CA-2019-133389,Toby Braunhardt,Consumer,22-Jun-19,Arizona,85023,Office Supplies,22-Jun-19,0,3,$8.2
CA-2019-142048,Joel Eaton,Consumer,22-Jun-19,Colorado,80027,Technology,25-Jun-19,3,6,$196.8
CA-2019-154963,Anna Andreadi,Consumer,22-Jun-19,Pennsylvania,19013,Furniture,27-Jun-19,5,8,"$1,024.0"
,,,,,,Technology,27-Jun-19,5,3,$82.8
CA-2019-128146,Dave Brooks,Consumer,21-Jun-19,New Jersey,08701,Office Supplies,25-Jun-19,4,2,$3.8
,,,,,,Technology,25-Jun-19,4,7,"$1,322.9"
CA-2019-130624,Toby Braunhardt,Consumer,21-Jun-19,New York,10024,Office Supplies,24-Jun-19,3,6,$79.4
,,,,,,Technology,24-Jun-19,3,3,$618.0
CA-2019-138317,Natalie Webber,Consumer,21-Jun-19,Pennsylvania,19120,Furniture,25-Jun-19,4,1,$4.0
,,,,,,Office Supplies,25-Jun-19,4,8,$78.3
,,,,,,Technology,25-Jun-19,4,7,$303.0
CA-2019-141278,Raymond Messe,Consumer,21-Jun-19,Connecticut,06450,Office Supplies,24-Jun-19,3,5,$21.4
CA-2019-141796,James Galang,Consumer,21-Jun-19,New York,11561,Technology,21-Jun-19,0,3,"$1,214.9"
US-2019-117135,Naresj Patel,Consumer,21-Jun-19,Virginia,22980,Furniture,23-Jun-19,2,1,$104.0
,,,,,,Office Supplies,23-Jun-19,2,3,$36.8
,,,,,,Technology,23-Jun-19,2,1,$284.8
US-2019-160780,Stewart Visinsky,Consumer,21-Jun-19,Colorado,81001,Office Supplies,21-Jun-19,0,9,$36.3
CA-2019-166863,Sam Craven,Consumer,20-Jun-19,Texas,75023,Furniture,24-Jun-19,4,4,$193.1
,,,,,,Office Supplies,24-Jun-19,4,16,$540.1
,,,,,,Technology,24-Jun-19,4,4,$620.4
US-2019-112949,Corey-Lock,Consumer,20-Jun-19,Oklahoma,73505,Office Supplies,27-Jun-19,7,8,$475.4
CA-2019-123855,Mick Crebagga,Consumer,18-Jun-19,California,90036,Technology,23-Jun-19,5,5,$139.8
CA-2019-104402,Duane Benoit,Consumer,17-Jun-19,Delaware,19711,Technology,23-Jun-19,6,3,$66.0
CA-2019-144414,Gary Hwang,Consumer,17-Jun-19,Washington,98105,Furniture,21-Jun-19,4,3,$6.2
,,,,,,Office Supplies,21-Jun-19,4,8,"$3,284.3"
CA-2019-156342,Jennifer Ferguson,Consumer,17-Jun-19,Illinois,60653,Office Supplies,20-Jun-19,3,2,$62.0
CA-2019-113929,Chloris Kastensmidt,Consumer,16-Jun-19,New York,11550,Office Supplies,21-Jun-19,5,12,$116.0
CA-2019-136644,Sonia Cooley,Consumer,16-Jun-19,Indiana,46544,Furniture,22-Jun-19,6,8,$647.8
CA-2019-126963,Pamela Stobb,Consumer,15-Jun-19,Texas,79907,Office Supplies,15-Jun-19,0,2,$36.5
US-2019-141215,Kelly Lampkin,Corporate,15-Jun-19,Texas,78207,Furniture,21-Jun-19,6,6,$897.9
,,,,,,Office Supplies,21-Jun-19,6,3,$8.6
CA-2019-140487,Sharelle Roach,Home Office,14-Jun-19,Michigan,48234,Furniture,20-Jun-19,6,3,$212.9
CA-2019-114643,Filia McAdams,Corporate,13-Jun-19,California,90032,Office Supplies,17-Jun-19,4,3,$14.5
CA-2019-144281,Heather Kirkland,Corporate,10-Jun-19,Michigan,48234,Office Supplies,15-Jun-19,5,5,$491.6
CA-2019-115812,Brosina Hoffman,Consumer,09-Jun-19,California,90032,Furniture,14-Jun-19,5,16,"$1,755.0"
,,,,,,Office Supplies,14-Jun-19,5,12,$140.7
,,,,,,Technology,14-Jun-19,5,10,"$1,818.6"
CA-2019-132612,Frank Olsen,Consumer,09-Jun-19,Virginia,22801,Furniture,11-Jun-19,2,7,"$1,441.3"
CA-2019-133753,Carl Weiss,Home Office,09-Jun-19,Texas,77340,Office Supplies,13-Jun-19,4,2,$70.4
,,,,,,Technology,13-Jun-19,4,3,$72.0
CA-2019-133851,Chuck Magee,Consumer,09-Jun-19,California,94122,Office Supplies,16-Jun-19,7,4,$30.5
CA-2019-160262,Thomas Seio,Corporate,09-Jun-19,Nevada,89031,Furniture,13-Jun-19,4,2,$37.4
,,,,,,Office Supplies,13-Jun-19,4,10,$97.2
CA-2019-108147,Rick Duston,Consumer,08-Jun-19,New York,11561,Office Supplies,13-Jun-19,5,8,"$1,745.4"
US-2019-109162,Katrina Edelman,Corporate,08-Jun-19,Tennessee,37620,Furniture,12-Jun-19,4,3,$170.4
US-2019-141257,Carlos Soltero,Consumer,08-Jun-19,Washington,98115,Furniture,14-Jun-19,6,3,$585.6
CA-2019-106229,Nick Radford,Consumer,07-Jun-19,Illinois,60505,Furniture,11-Jun-19,4,3,$268.9
US-2019-134971,Bart Pistole,Corporate,07-Jun-19,Illinois,61604,Office Supplies,10-Jun-19,3,3,$12.5
CA-2019-133270,Bryan Mills,Consumer,06-Jun-19,New York,14609,Office Supplies,09-Jun-19,3,2,$13.4
CA-2019-151897,Valerie Takahito,Home Office,06-Jun-19,Texas,77070,Office Supplies,10-Jun-19,4,10,$100.2
CA-2019-159520,Grant Thornton,Corporate,06-Jun-19,New York,11561,Furniture,11-Jun-19,5,3,$991.8
,,,,,,Office Supplies,11-Jun-19,5,11,$166.7
CA-2019-169257,Stewart Visinsky,Consumer,06-Jun-19,Florida,32216,Office Supplies,12-Jun-19,6,3,$63.4
US-2019-161305,Sarah Bern,Consumer,06-Jun-19,Illinois,60623,Office Supplies,12-Jun-19,6,5,$38.6
CA-2019-147914,Mark Packer,Home Office,04-Jun-19,Ohio,43229,Office Supplies,09-Jun-19,5,2,$16.2
CA-2019-151946,Bobby Trafton,Consumer,04-Jun-19,New York,10035,Furniture,09-Jun-19,5,6,$424.5
,,,,,,Office Supplies,09-Jun-19,5,4,$15.6
CA-2019-135657,Steven Cartwright,Consumer,03-Jun-19,Washington,98115,Furniture,07-Jun-19,4,6,$515.9
CA-2019-141299,Ross Baird,Home Office,03-Jun-19,Michigan,48640,Office Supplies,07-Jun-19,4,2,$15.3
CA-2019-163867,Richard Eichhorn,Consumer,03-Jun-19,Illinois,62521,Furniture,06-Jun-19,3,7,$61.5
,,,,,,Office Supplies,06-Jun-19,3,7,$148.6
CA-2019-100895,Stewart Visinsky,Consumer,02-Jun-19,Georgia,30076,Office Supplies,06-Jun-19,4,4,$365.5
,,,,,,Technology,06-Jun-19,4,3,$240.0
CA-2019-104472,Christine Kargatis,Home Office,02-Jun-19,Utah,84057,Furniture,07-Jun-19,5,6,$73.3
,,,,,,Office Supplies,07-Jun-19,5,3,$59.8
CA-2019-111003,Corey Roper,Home Office,01-Jun-19,New Jersey,08701,Office Supplies,06-Jun-19,5,9,$334.7
CA-2019-131926,Dianna Wilson,Home Office,01-Jun-19,Minnesota,55044,Furniture,06-Jun-19,5,7,"$2,001.9"
,,,,,,Office Supplies,06-Jun-19,5,17,"$1,743.8"
US-2019-157070,Quincy Jones,Corporate,01-Jun-19,Michigan,48234,Office Supplies,06-Jun-19,5,9,$204.1
US-2019-165659,Liz Thompson,Consumer,01-Jun-19,Arkansas,72209,Furniture,06-Jun-19,5,6,$22.2
,,,,,,Technology,06-Jun-19,5,7,$881.9
CA-2019-166051,Jim Karlsson,Consumer,31-May-19,Mississippi,39212,Technology,05-Jun-19,5,6,$773.7
CA-2019-103429,Laurel Workman,Corporate,30-May-19,New York,10024,Office Supplies,01-Jun-19,2,9,$301.5
,,,,,,Technology,01-Jun-19,2,5,$464.0
CA-2019-105872,James Galang,Consumer,30-May-19,New York,10024,Office Supplies,06-Jun-19,7,4,$70.4
CA-2019-140473,Mark Cousins,Corporate,30-May-19,Illinois,60623,Technology,03-Jun-19,4,3,$720.0
CA-2019-145800,Shahid Shariari,Consumer,30-May-19,Illinois,60089,Furniture,05-Jun-19,6,3,$355.5
CA-2019-146885,Ellis Ballard,Corporate,30-May-19,Virginia,23223,Office Supplies,05-Jun-19,6,3,$13.6
CA-2019-108861,Magdelene Morse,Consumer,28-May-19,Washington,98105,Office Supplies,01-Jun-19,4,4,$137.0
CA-2019-135993,Patrick Jones,Corporate,28-May-19,Washington,98115,Technology,02-Jun-19,5,10,$85.0
CA-2019-124429,Maya Herman,Corporate,27-May-19,California,92105,Furniture,27-May-19,0,10,$567.1
,,,,,,Office Supplies,27-May-19,0,4,$359.3
CA-2019-139192,Lena Creighton,Consumer,27-May-19,California,94109,Technology,01-Jun-19,5,13,"$1,213.5"
US-2019-117058,Laurel Elliston,Consumer,27-May-19,Illinois,60653,Office Supplies,30-May-19,3,6,$17.5
CA-2019-129574,Dean percer,Home Office,26-May-19,Utah,84107,Office Supplies,29-May-19,3,5,$48.4
CA-2019-144029,Michelle Moray,Consumer,26-May-19,Illinois,60623,Furniture,31-May-19,5,2,$359.8
,,,,,,Office Supplies,31-May-19,5,6,$116.0
CA-2019-156349,Marina Lichtenstein,Corporate,26-May-19,California,90008,Furniture,30-May-19,4,2,$290.7
,,,,,,Technology,30-May-19,4,4,$285.6
CA-2019-158029,Herbert Flentye,Consumer,26-May-19,California,90008,Furniture,30-May-19,4,2,$225.3
CA-2019-100391,Barry Weirich,Consumer,25-May-19,New York,10035,Office Supplies,29-May-19,4,2,$14.6
US-2019-130379,Janet Lee,Consumer,25-May-19,Illinois,60623,Furniture,29-May-19,4,2,$29.3
,,,,,,Office Supplies,29-May-19,4,2,$75.6
CA-2019-143413,Resi Pölking,Consumer,24-May-19,Maryland,21215,Office Supplies,30-May-19,6,3,$116.3
CA-2019-138513,Erica Hackney,Consumer,23-May-19,Washington,98006,Office Supplies,27-May-19,4,2,$13.0
US-2019-105767,Andrew Roberts,Consumer,23-May-19,Pennsylvania,19134,Office Supplies,27-May-19,4,11,$24.5
,,,,,,Technology,27-May-19,4,2,$55.2
US-2019-135881,Greg Tran,Consumer,23-May-19,New York,10035,Office Supplies,27-May-19,4,8,$231.2
CA-2019-143840,Evan Henry,Consumer,22-May-19,Alabama,35601,Technology,29-May-19,7,3,$180.9
CA-2019-104780,Bradley Talbott,Home Office,21-May-19,California,92037,Office Supplies,25-May-19,4,8,$31.8
CA-2019-117639,Mitch Willingham,Corporate,21-May-19,Virginia,23464,Office Supplies,25-May-19,4,7,"$2,715.9"
,,,,,,Technology,25-May-19,4,3,$618.0
CA-2019-127166,Katherine Hughes,Consumer,21-May-19,Texas,77070,Furniture,23-May-19,2,2,$107.8
,,,,,,Office Supplies,23-May-19,2,10,$79.1
CA-2019-152443,Frank Gastineau,Home Office,21-May-19,Massachusetts,01841,Office Supplies,26-May-19,5,16,$711.7
CA-2019-130673,Matt Collister,Corporate,20-May-19,Texas,78666,Furniture,22-May-19,2,3,$10.3
,,,,,,Office Supplies,22-May-19,2,7,$77.3
,,,,,,Technology,22-May-19,2,2,$20.8
US-2019-114188,Randy Ferguson,Corporate,20-May-19,New Hampshire,03820,Furniture,22-May-19,2,7,$139.9
,,,,,,Office Supplies,22-May-19,2,13,$71.8
CA-2019-130155,Tamara Dahlen,Consumer,19-May-19,Virginia,23464,Office Supplies,22-May-19,3,5,$34.2
US-2019-107699,John Huston,Consumer,19-May-19,Michigan,48640,Office Supplies,23-May-19,4,9,$57.4
CA-2019-103373,Bruce Stewart,Consumer,18-May-19,Ohio,44105,Technology,24-May-19,6,2,$779.8
CA-2019-133963,George Ashbrook,Consumer,18-May-19,Texas,75220,Office Supplies,22-May-19,4,1,$4.0
CA-2019-164224,Ted Trevino,Consumer,18-May-19,Ohio,44312,Furniture,20-May-19,2,3,$149.2
,,,,,,Office Supplies,20-May-19,2,4,$15.9
CA-2019-148761,Pete Armstrong,Home Office,17-May-19,Wisconsin,54703,Office Supplies,21-May-19,4,3,$91.7
CA-2019-125150,Pauline Webber,Corporate,16-May-19,California,90036,Furniture,23-May-19,7,5,$232.9
US-2019-163146,Cindy Chapman,Consumer,16-May-19,California,94122,Technology,20-May-19,4,3,$56.4
CA-2019-106810,Anthony Johnson,Corporate,14-May-19,Florida,33710,Furniture,20-May-19,6,2,$310.9
CA-2019-113768,Aaron Hawkins,Corporate,13-May-19,California,90004,Furniture,19-May-19,6,6,$279.5
,,,,,,Office Supplies,19-May-19,6,2,$8.0
CA-2019-114433,Naresj Patel,Consumer,13-May-19,California,94601,Technology,17-May-19,4,3,$150.0
CA-2019-140165,Erica Hernandez,Home Office,13-May-19,Florida,33012,Office Supplies,15-May-19,2,10,$405.5
CA-2019-167164,Alejandro Grove,Consumer,13-May-19,Utah,84084,Office Supplies,15-May-19,2,2,$55.5
CA-2019-127159,Hunter Lopez,Consumer,12-May-19,Wisconsin,53209,Furniture,15-May-19,3,7,$34.8
CA-2019-155887,Kean Thornton,Consumer,12-May-19,Massachusetts,02038,Furniture,17-May-19,5,3,$700.1
CA-2019-103849,Paul Gonzalez,Consumer,11-May-19,Texas,76106,Furniture,16-May-19,5,4,$66.1
,,,,,,Technology,16-May-19,5,3,$158.9
CA-2019-119172,Harold Dahlen,Home Office,11-May-19,Illinois,60610,Office Supplies,15-May-19,4,12,$122.1
CA-2019-127523,Brooke Gillingham,Corporate,11-May-19,New York,13601,Office Supplies,18-May-19,7,3,$35.9
CA-2019-139017,Raymond Messe,Consumer,11-May-19,Texas,77095,Technology,17-May-19,6,2,$46.9
CA-2019-152100,Victoria Wilson,Corporate,11-May-19,Texas,77340,Furniture,16-May-19,5,8,"$1,213.0"
CA-2019-103310,Greg Matthias,Consumer,10-May-19,California,95123,Furniture,15-May-19,5,1,$256.8
,,,,,,Office Supplies,15-May-19,5,8,$81.0
,,,,,,Technology,15-May-19,5,5,"$1,432.0"
CA-2019-114181,Art Foster,Consumer,10-May-19,Pennsylvania,19134,Furniture,14-May-19,4,7,$350.0
,,,,,,Office Supplies,14-May-19,4,5,$22.3
CA-2019-159709,Arianne Irving,Consumer,10-May-19,Washington,98031,Office Supplies,15-May-19,5,3,$158.1
,,,,,,Technology,15-May-19,5,5,$43.6
CA-2019-158771,Sean Braxton,Corporate,09-May-19,Kentucky,42420,Office Supplies,09-May-19,0,18,$158.7
US-2019-102071,Patrick Gardner,Consumer,09-May-19,California,94110,Technology,15-May-19,6,7,$235.8
CA-2019-116666,Kean Thornton,Consumer,08-May-19,Pennsylvania,19134,Technology,10-May-19,2,5,"$1,800.0"
CA-2019-166086,Carol Triggs,Consumer,07-May-19,Massachusetts,01841,Furniture,12-May-19,5,6,"$1,066.6"
,,,,,,Office Supplies,12-May-19,5,6,$24.8
